x,y,z
-167.5458291134,57.6426845117,-68.2004
-167.5458185423,57.642685102,-68.0982
-167.5458083425,57.6426856762,-67.9493
-167.5457983701,57.6426862387,-67.7953
-167.5457879701,57.6426868238,-67.6541
-167.5457752858,57.6426875155,-67.7316
-167.5457612582,57.6426882707,-67.924
-167.5457469843,57.6426890367,-68.1442
-167.545732982,57.642689794,-68.295
-167.5457206428,57.6426904757,-68.2751
-167.5457096448,57.6426910962,-68.1221
-167.5456969863,57.6426917952,-68.1083
-167.5456828354,57.6426925633,-68.2343
-167.5456692222,57.6426933099,-68.2741
-167.5456557988,57.6426940492,-68.2829
-167.5456430507,57.6426947582,-68.222
-167.5456305716,57.6426954559,-68.1275
-167.5456160932,57.6426962471,-68.2035
-167.5455987547,57.6426971774,-68.464
-167.5455825925,57.642698054,-68.6107
-167.5455672133,57.6426988954,-68.6784
-167.5455505748,57.6426997961,-68.8446
-167.5455348358,57.6427006582,-68.9025
-167.5455241593,57.6427012808,-68.5801
-167.5455141004,57.6427018748,-68.2093
-167.545504018,57.6427024706,-67.8367
-167.5454940333,57.6427030601,-67.4755
-167.5454839993,57.642703655,-67.0923
-167.5454731913,57.6427042879,-66.7564
-167.5454583412,57.6427051172,-66.6771
-167.545438449,57.6427061897,-66.9262
-167.5454188459,57.6427072527,-67.1111
-167.5453976532,57.6427083952,-67.3702
-167.545378717,57.6427094305,-67.4663
-167.5453604491,57.6427104356,-67.5012
-167.5453397695,57.6427115578,-67.6793
-167.5453148749,57.6427134651,-68.0737
-167.5452997307,57.6427143282,-67.865
-167.5452849876,57.6427151731,-67.6213
-167.5452703983,57.6427160095,-67.3792
-167.5452556429,57.6427168581,-67.1126
-167.5452399384,57.6427177554,-66.8845
-167.5452226856,57.6427187313,-66.7238
-167.5452022493,57.6427198675,-66.7099
-167.5451772307,57.642721232,-66.9273
-167.5451455023,57.6427229364,-67.4256
-167.5451245496,57.6427241066,-67.3605
-167.5451022115,57.6427253486,-67.3403
-167.545081513,57.6427265086,-67.2424
-167.545060601,57.6427276844,-67.1116
-167.545039267,57.6427288838,-66.9794
-167.5450154131,57.6427302124,-66.9386
-167.5449905385,57.6427315952,-66.9178
-167.544966235,57.6427329495,-66.8695
-167.5449418815,57.6427343121,-66.7754
-167.544917,57.6427357043,-66.6785
-167.5448891959,57.6427372474,-66.6755
-167.54486147,57.64273879,-66.64
-167.5448352229,57.6427402582,-66.5411
-167.5448080568,57.6427417791,-66.4273
-167.5447791488,57.6427433921,-66.3519
-167.5447479567,57.6427451249,-66.3314
-167.544716454,57.6427468746,-66.3139
-167.5446843255,57.6427486632,-66.2612
-167.5446520053,57.6427504657,-66.1815
-167.5446190882,57.6427523029,-66.0885
-167.5445882066,57.64275404,-65.8923
-167.5445517922,57.6427560618,-65.8739
-167.5445217049,57.6427577664,-65.5854
-167.5444889729,57.6427596109,-65.3509
-167.5444563476,57.6427614543,-65.0793
-167.5444200458,57.6427634875,-64.919
-167.5443803136,57.6427657057,-64.7997
-167.5443412488,57.6427678947,-64.6187
-167.54430098,57.6427701513,-64.4295
-167.544262716,57.6427723138,-64.1061
-167.544214735,57.6427749789,-64.067
-167.5441625061,57.642777875,-64.0618
-167.5441053627,57.6427810341,-64.1289
-167.5440471218,57.6427842581,-64.1612
-167.5439960691,57.6427871109,-63.9793
-167.5439346467,57.6427905167,-63.9661
-167.5438757854,57.6427937969,-63.823
-167.5438069471,57.6427976082,-63.8485
-167.5489682108,57.6425349395,-63.1657
-167.5489046067,57.6425379391,-63.2397
-167.548858384,57.6425400806,-63.6386
-167.548806887,57.6425424889,-63.8866
-167.5487509826,57.6425451251,-63.9651
-167.5486896909,57.642548039,-63.8409
-167.5486478534,57.6425499856,-64.1429
-167.5485980209,57.6425523368,-64.2104
-167.5485516613,57.6425545192,-64.3215
-167.5485046351,57.6425567411,-64.3635
-167.5484621964,57.6425587372,-64.4892
-167.5484223017,57.6425606128,-64.6186
-167.5483894174,57.6425621355,-64.9474
-167.548360176,57.6425634777,-65.3561
-167.5483155727,57.642565603,-65.2474
-167.5482815363,57.6425671996,-65.4069
-167.5482477516,57.6425687874,-65.541
-167.5482147749,57.6425703351,-65.6972
-167.5481842014,57.6425717643,-65.9019
-167.5481534677,57.6425732053,-66.0696
-167.548125278,57.6425745227,-66.2719
-167.5480927539,57.6425760624,-66.3129
-167.5480621578,57.6425775077,-66.3862
-167.5480337653,57.6425788437,-66.5109
-167.5480037267,57.6425802674,-66.543
-167.5479717331,57.642581797,-66.4429
-167.5479453231,57.6425830413,-66.5551
-167.547921078,57.6425841772,-66.7285
-167.547896657,57.642585325,-66.8705
-167.5478720805,57.6425864857,-66.9583
-167.5478428965,57.6425878844,-66.8465
-167.5478190514,57.6425890108,-66.936
-167.5477964136,57.6425900776,-67.0547
-167.5477763843,57.6425910121,-67.269
-167.5477447571,57.6425925504,-66.9075
-167.5477294403,57.6425932461,-67.2957
-167.5477150311,57.6425938963,-67.7158
-167.547700085,57.642594576,-68.0997
-167.5476835648,57.6425953409,-68.3725
-167.5476665345,57.6425961322,-68.6285
-167.5476430557,57.6425972608,-68.5406
-167.5475956578,57.6425996358,-67.1836
-167.5475777968,57.6426004776,-67.3187
-167.5475614594,57.6426012437,-67.4968
-167.5475529855,57.6426015999,-68.1122
-167.5475242497,57.642603014,-67.6011
-167.5475085767,57.6426037489,-67.7905
-167.5474935758,57.642604452,-67.9831
-167.5474808426,57.6426050364,-68.3175
-167.5474673247,57.6426056632,-68.597
-167.5474531174,57.6426063274,-68.8251
-167.5474375855,57.6426070625,-68.9604
-167.5473925506,57.6426200101,-67.3179
-167.5473803334,57.642620538,-67.6008
-167.5473661235,57.64262115,-67.747
-167.5473484887,57.6426219054,-67.6559
-167.54733243,57.6426225959,-67.6498
-167.5473190541,57.6426231757,-67.7873
-167.547305504,57.6426237642,-67.9232
-167.5472919096,57.6426243556,-68.0443
-167.5472780415,57.6426249591,-68.1339
-167.547261796,57.6426256605,-68.0158
-167.5472479389,57.6426262651,-68.0771
-167.5472361417,57.6426267862,-68.2801
-167.5472243977,57.6426273062,-68.479
-167.5472127932,57.6426278215,-68.6805
-167.5471985046,57.6426284462,-68.639
-167.547181942,57.6426291645,-68.421
-167.5471671609,57.6426298106,-68.3269
-167.5471531884,57.6426304244,-68.2825
-167.5471409245,57.6426309689,-68.3448
-167.5471308694,57.6426314266,-68.61
-167.5471217901,57.6426318465,-68.957
-167.5471112107,57.6426323275,-69.1684
-167.5470945599,57.6426330511,-68.8191
-167.5470780294,57.6426337677,-68.4308
-167.5470635845,57.6426344026,-68.2369
-167.5470483803,57.6426350668,-67.9491
-167.5470387107,57.6426355147,-68.1823
-167.5470291046,57.6426359598,-68.3936
-167.547019404,57.6426364111,-68.6159
-167.5470099499,57.6426368539,-68.8599
-167.5470009338,57.6426372811,-69.1476
-167.5469902532,57.6426377733,-69.254
-167.5469751856,57.6426384315,-68.8417
-167.5469618927,57.642639023,-68.6271
-167.5469501448,57.6426395559,-68.5694
-167.5469397592,57.6426400381,-68.6574
-167.5469316367,57.642640435,-68.9817
-167.5469235337,57.6426408347,-69.3381
-167.5469101232,57.6426414308,-69.0345
-167.5468958942,57.6426420554,-68.6013
-167.5468815187,57.6426426832,-68.1181
-167.5468703954,57.6426431909,-68.0079
-167.5468605377,57.6426436561,-68.0838
-167.5468509904,57.6426441112,-68.1957
-167.5468408997,57.6426445858,-68.224
-167.546830339,57.6426450769,-68.1739
-167.5468194348,57.6426455768,-68.028
-167.5468089743,57.6426460642,-67.9642
-167.5467993139,57.6426465251,-68.0127
-167.5467903727,57.6426469631,-68.1694
-167.5467816504,57.642647392,-68.3266
-167.5467721649,57.6426478493,-68.3862
-167.5467614775,57.6426483448,-68.2282
-167.5467512224,57.6426488262,-68.1287
-167.546742569,57.642649259,-68.3095
-167.5467342925,57.6426496783,-68.525
-167.5467256382,57.6426501139,-68.7076
-167.5467167668,57.642650557,-68.8474
-167.546707553,57.6426510107,-68.9143
-167.5466979277,57.6426514721,-68.8452
-167.5466866429,57.6426519809,-68.4357
-167.546676665,57.6426524536,-68.2884
-167.5466682765,57.6426528867,-68.4988
-167.5466598773,57.6426533219,-68.7119
-167.5466512987,57.6426537579,-68.8369
-167.546642239,57.6426542106,-68.8841
-167.5466329031,57.6426546697,-68.8487
-167.5466237793,57.6426551245,-68.8615
-167.5466151154,57.6426555654,-68.9477
-167.5466066872,57.6426560099,-69.1644
-167.5465983016,57.642656456,-69.4057
-167.5465896766,57.6426569079,-69.5783
-167.5465802319,57.6426573711,-69.4614
-167.5465697757,57.642657834,-68.8641
-167.5465607666,57.6426582886,-68.8485
-167.5465526472,57.6426587401,-69.203
-167.5465444093,57.6426591967,-69.5393
-167.5465359142,57.6426596478,-69.6967
-167.5465262447,57.6426601043,-69.3481
-167.5465172316,57.6426605622,-69.3052
-167.5465085706,57.6426610255,-69.4614
-167.546500056,57.6426614954,-69.7355
-167.5464918464,57.6426619658,-70.1467
-167.5464834377,57.6426624551,-70.6294
-167.5464553339,57.642663782,-69.3762
-167.5464466759,57.6426642375,-69.3894
-167.5464379474,57.6426647215,-69.6126
-167.5464291114,57.6426651974,-69.7018
-167.5464201995,57.6426656523,-69.5583
-167.5464115083,57.6426660947,-69.3968
-167.5464030579,57.6426686392,-69.433
-167.5463942676,57.6426690735,-69.1926
-167.5463855325,57.6426695108,-68.9844
-167.5463768544,57.6426699457,-68.7721
-167.5463683545,57.6426703859,-68.6526
-167.5463596954,57.6426708376,-68.5449
-167.5463509845,57.6426713061,-68.5237
-167.5463421302,57.6426718041,-68.643
-167.5463330686,57.6426723577,-69.0624
-167.5463237664,57.6426729178,-69.4304
-167.5463143956,57.642673478,-69.7657
-167.546304686,57.6426740782,-70.2485
-167.5462917181,57.642675105,-72.548
-167.54628614,57.6426751479,-70.5971
-167.546270498,57.6426758448,-69.37
-167.5462619127,57.6426762982,-69.1948
-167.5462532218,57.642676777,-69.1512
-167.5462442592,57.6426772766,-69.1384
-167.546235141,57.6426777931,-69.1758
-167.5462259718,57.6426783145,-69.2185
-167.5462167121,57.6426788446,-69.2784
-167.5462076365,57.6426793638,-69.3245
-167.5461983432,57.6426798961,-69.3672
-167.5461891747,57.642680416,-69.3605
-167.5461798158,57.642680954,-69.3988
-167.5461704348,57.6426815004,-69.4818
-167.5461604021,57.6426820989,-69.6696
-167.5461499877,57.6426827296,-69.9297
-167.5461406833,57.6426832599,-69.8939
-167.5461328919,57.6426836589,-69.4985
-167.546124033,57.6426841589,-69.404
-167.546114519,57.6426847104,-69.4069
-167.5461055645,57.6426852147,-69.2819
-167.5460963888,57.6426857387,-69.2001
-167.5460874631,57.6426862428,-69.064
-167.5460786873,57.6426867404,-68.9352
-167.5460693521,57.64268728,-68.872
-167.5460597124,57.6426878447,-68.8579
-167.5460509449,57.64268834,-68.6803
-167.5460387424,57.6426891126,-69.1285
-167.5460308265,57.6426895417,-68.7908
-167.5460216676,57.64269007,-68.6634
-167.5460109914,57.6426907168,-68.774
-167.5459999501,57.642691391,-68.9255
-167.5459885049,57.6426920986,-69.1522
-167.545977337,57.6426927805,-69.286
-167.5459668587,57.6426934097,-69.3034
-167.5459574487,57.642693959,-69.1587
-167.5459490068,57.6426944401,-68.9061
-167.5459400514,57.6426949578,-68.6945
-167.5459302361,57.6426955403,-68.5948
-167.5459197263,57.6426961746,-68.5782
-167.5459089813,57.6426968263,-68.5811
-167.5458986165,57.6426974531,-68.5533
-167.545888082,57.64269809,-68.5095
-167.545877115,57.6426987584,-68.5075
-167.5458666142,57.6426993935,-68.4402
-167.5458566079,57.6426999961,-68.3341
-167.5458455618,57.6427006713,-68.3113
-167.5458340078,57.6427013828,-68.3333
-167.545821721,57.6427021464,-68.4212
-167.5458091998,57.6427029263,-68.5185
-167.5457974437,57.6427036542,-68.5461
-167.5457869969,57.6427042885,-68.4042
-167.5457770776,57.6427048867,-68.2031
-167.5457680708,57.6427054222,-67.9085
-167.5457549571,57.6427062467,-68.0283
-167.5457411437,57.6427071176,-68.1738
-167.5457288995,57.6427078798,-68.1568
-167.545716004,57.6427086871,-68.1864
-167.545703304,57.6427094812,-68.1847
-167.5456889457,57.642710391,-68.3374
-167.5456745,57.6427113049,-68.4565
-167.5456637125,57.642711969,-68.2503
-167.5456505878,57.6427127933,-68.2308
-167.5456386175,57.6427135397,-68.1044
-167.5456271648,57.642714253,-67.9495
-167.5456147605,57.6427150303,-67.8386
-167.545600228,57.6427159523,-67.8812
-167.5455842723,57.6427169706,-68.0157
-167.5455688754,57.6427179524,-68.1113
-167.5455542893,57.6427188788,-68.108
-167.5455370568,57.6427199831,-68.2799
-167.5455249145,57.6427207465,-68.0709
-167.5455140671,57.6427214243,-67.7632
-167.5454994583,57.6427223557,-67.7287
-167.5454842405,57.6427233275,-67.6993
-167.5454705501,57.6427241982,-67.5537
-167.5454562607,57.6427251097,-67.4354
-167.5454218524,57.642719518,-68.3646
-167.5454040176,57.6427205945,-68.4216
-167.5453875855,57.6427215899,-68.3725
-167.5453740152,57.6427224183,-68.1336
-167.5453607195,57.6427232319,-67.8681
-167.5453485695,57.6427239788,-67.5474
-167.5453367589,57.6427247077,-67.178
-167.5453244326,57.6427254682,-66.8312
-167.5452968645,57.6427271263,-67.3269
-167.5452733505,57.6427285465,-67.5858
-167.5452596747,57.6427293909,-67.2645
-167.5452421818,57.6427304611,-67.1359
-167.5451929069,57.6427333998,-68.6469
-167.5451665968,57.6427349911,-68.909
-167.5451452965,57.6427362891,-68.9105
-167.5451274862,57.642737385,-68.6947
-167.5451091194,57.6427385154,-68.4902
-167.5450916833,57.6427395929,-68.2246
-167.5450747721,57.6427406401,-67.942
-167.5450584267,57.642741657,-67.5965
-167.5450299192,57.6427433911,-67.7905
-167.5450307233,57.6427434026,-66.644
-167.545002604,57.6427451181,-66.7799
-167.5449754966,57.642746775,-66.8639
-167.5449508991,57.6427482877,-66.7898
-167.5449273972,57.6427497381,-66.645
-167.5449012378,57.6427513476,-66.5855
-167.5448740772,57.6427530185,-66.5392
-167.5448494822,57.6427545393,-66.3873
-167.5448231207,57.642756168,-66.2605
-167.5447953205,57.6427578843,-66.1619
-167.5447645066,57.6427597815,-66.1473
-167.5447353009,57.6427615849,-66.0658
-167.5447067706,57.642763353,-65.906
-167.5446787454,57.6427650946,-65.6956
-167.5446462906,57.6427671032,-65.5843
-167.5446128406,57.6427691725,-65.4977
-167.5445757166,57.642771461,-65.5236
-167.5445409887,57.6427736132,-65.4066
-167.5445063796,57.6427757622,-65.2496
-167.5444717435,57.6427779166,-65.0575
-167.5444321846,57.6427803651,-65.0071
-167.5443924303,57.6427828317,-64.8942
-167.5443538647,57.642785232,-64.7042
-167.544314511,57.6427876837,-64.4964
-167.5442712671,57.6427903716,-64.3567
-167.5442292053,57.6427929917,-64.1669
-167.5441778063,57.6427961758,-64.1561
-167.5441267367,57.6427993461,-64.0807
-167.544080664,57.6428022241,-63.8208
-167.5440378711,57.6428049089,-63.4589
-167.5439930164,57.6428077252,-63.0714
-167.5439360059,57.6428112746,-62.9279
-167.5438890917,57.6428142263,-62.4837
-167.5490063456,57.6425420104,-63.4428
-167.5489457918,57.6425452402,-63.634
-167.5488941449,57.6425479738,-63.9312
-167.5488293664,57.6425514663,-63.8737
-167.5487797041,57.6425540969,-64.1329
-167.548735179,57.642556438,-64.4728
-167.5486863486,57.6425590393,-64.619
-167.5486376218,57.6425616371,-64.7453
-167.5486033574,57.6425634031,-65.2248
-167.5485632619,57.6425655127,-65.5015
-167.5485201584,57.6425678031,-65.6476
-167.548471914,57.6425704038,-65.5658
-167.5484254269,57.6425729048,-65.5132
-167.5483834911,57.6425751467,-65.5517
-167.548347349,57.6425770558,-65.7293
-167.5483106117,57.6425790049,-65.8496
-167.5482630354,57.6425815997,-65.5459
-167.5482225805,57.642583779,-65.4557
-167.5481930776,57.6425853195,-65.6984
-167.5481670247,57.6425866607,-66.0324
-167.548132435,57.6425885134,-66.0103
-167.5481026543,57.6425900829,-66.1516
-167.5480705269,57.6425917955,-66.1749
-167.5480381067,57.6425935302,-66.1528
-167.5480131981,57.6425948234,-66.3855
-167.5479883962,57.6425961173,-66.5738
-167.5479639572,57.6425973892,-66.7762
-167.5479386059,57.6425987188,-66.9172
-167.5479106966,57.6426002049,-66.9263
-167.547881582,57.6426017709,-66.8314
-167.5478551887,57.6426031743,-66.8451
-167.5478273959,57.6426046654,-66.7694
-167.5478380555,57.6426038462,-68.3761
-167.5478187484,57.6426048301,-68.6539
-167.5477990615,57.642605843,-68.8736
-167.5477821795,57.642606685,-69.2302
-167.547712276,57.6426107425,-67.0413
-167.5476900273,57.6426119199,-67.0656
-167.54766869,57.6426130484,-67.0894
-167.5476475781,57.6426141628,-67.1246
-167.5476293699,57.6426151031,-67.2863
-167.547593274,57.6426171375,-66.4997
-167.547581411,57.6426176966,-66.9467
-167.5475690578,57.64261829,-67.3389
-167.5475526788,57.6426191281,-67.5254
-167.5475336895,57.6426201288,-67.5518
-167.5475176196,57.6426209522,-67.7236
-167.547499964,57.6426218789,-67.7677
-167.5474745966,57.6426264326,-67.4061
-167.5474478532,57.6426278705,-66.8864
-167.5474249575,57.6426290876,-66.5414
-167.5474098164,57.6426298473,-66.6657
-167.5473941634,57.6426306417,-66.7225
-167.5473792683,57.6426313903,-66.8342
-167.5473654727,57.6426320752,-67.0049
-167.5473522743,57.6426327263,-67.201
-167.5473394475,57.6426333565,-67.4138
-167.5473272006,57.6426339563,-67.6322
-167.5473150524,57.6426345487,-67.8706
-167.5473013279,57.6426352365,-67.9918
-167.5472842814,57.6426361252,-67.8626
-167.5472689738,57.6426369144,-67.8175
-167.5472533721,57.6426377205,-67.7557
-167.5472382188,57.6426385015,-67.7099
-167.5472228154,57.6426392999,-67.6253
-167.5472063304,57.6426401653,-67.4404
-167.5471932061,57.642640832,-67.4789
-167.5471813931,57.6426414183,-67.6307
-167.5471698187,57.642641991,-67.7949
-167.5471586855,57.6426425382,-67.9856
-167.547148171,57.6426430513,-68.1986
-167.5471375403,57.6426435697,-68.4187
-167.547126609,57.6426441075,-68.6063
-167.5471144325,57.642644723,-68.6747
-167.5470990313,57.642645539,-68.436
-167.5470809274,57.6426465267,-67.8984
-167.5470675073,57.6426472247,-67.7977
-167.5470446323,57.6426485096,-66.7626
-167.5470488694,57.6426481161,-68.3553
-167.5470289533,57.642649226,-67.5388
-167.5470190649,57.6426497106,-67.7326
-167.5470098185,57.6426501559,-67.9886
-167.5470008404,57.6426505848,-68.2709
-167.5469912984,57.6426510497,-68.4906
-167.5469813957,57.6426515408,-68.6408
-167.5469703731,57.642652101,-68.6847
-167.5469589602,57.6426526873,-68.6731
-167.546946595,57.6426533359,-68.5366
-167.54693463,57.6426539635,-68.4034
-167.5469229603,57.642654571,-68.3169
-167.5469119114,57.6426551401,-68.293
-167.5469015662,57.6426556653,-68.3469
-167.5468914631,57.6426561759,-68.4235
-167.5468820396,57.6426566462,-68.5543
-167.5468719956,57.6426571548,-68.6244
-167.5468615348,57.6426576919,-68.6279
-167.5468506968,57.6426582551,-68.566
-167.5468397329,57.6426588281,-68.4714
-167.5468298816,57.642659332,-68.4976
-167.5468201981,57.6426598226,-68.5726
-167.5468109772,57.6426602832,-68.7138
-167.5468016856,57.6426607491,-68.8399
-167.546792648,57.6426612018,-68.9701
-167.5467839198,57.6426616306,-69.1848
-167.5467751244,57.6426620642,-69.3887
-167.5467666236,57.6426624775,-69.6466
-167.5467578295,57.6426629112,-69.8541
-167.5467489327,57.642663356,-70.0048
-167.5467392661,57.642663852,-70.0418
-167.5467284291,57.6426644326,-69.8324
-167.5467093249,57.6426656049,-67.8624
-167.5467227374,57.6426644374,-72.7591
-167.5467017136,57.6426657695,-70.3074
-167.546694028,57.6426661237,-70.764
-167.5466791253,57.6426670153,-69.5111
-167.5466640436,57.642667925,-68.1102
-167.5466556159,57.642668348,-68.2631
-167.546647324,57.6426687563,-68.5049
-167.5466390011,57.6426691664,-68.7477
-167.5466307452,57.6426695705,-69.0204
